CountyName,year,Reporting date,"
Search and rescue time",Case closing time,Cases older than 48 hours (yes/no),Mountain domain name,Mountain area management agency,Entrance to the mountain,destination,Out of the mountain pass,X_3826,Y_3826,Main cause of occurrence,District fire protection unit,Volume-Total,Number of police dispatches,National Park Service missions,Number of dispatches from the Forest Service,Person,Ministry of Defense Seagull helicopter sorties,Quantity,Search and rescue dog dispatches,Unmanned aerial photography sorties dispatched,Whether it violates relevant mountain climbing laws,death,rescued,health status,missing,Yes/no Send to hospital
宜蘭縣,2024,2024/11/17 23:53,2024/11/20 11:34,,是,古魯林道,羅東林區管理處,古魯林道登山口,古魯林道,古魯林道登山口,24.5747,121.673,墜谷,35,0,3,0,6,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/1/2 12:52,2024/1/2 13:30,,否,馬利加南東峰山屋,,中平林道18k,馬利加南東峰山屋,馬利加南東峰山屋,23.5,121.1,高山症,3,0,1,1,1,0,0,0,0,0,是,0,1,0,0,是
花蓮縣,2024,2024/1/23 11:56,2024/1/23 13:10,,否,太魯閣國家公園,太魯閣國家公園管理處,小錐麓步道口,小錐麓步道,小錐麓步道口,24.1622,121.617,墜谷,7,0,1,5,0,0,0,0,0,0,否,0,2,0,0,是
花蓮縣,2024,2024/1/31 14:43,2024/2/1 07:00,,否,玉山國家公園,玉山國家公園管理處,南安登山口,八通關越嶺線東段,南安登山口,23.3878,121.115,創傷,5,0,2,1,1,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/1/31 15:04,2024/2/1 07:30,,否,八通關(雷波斯駐在所),,八通關(雷波斯駐在所),八通關(雷波斯駐在所),八通關(雷波斯駐在所),23.38,121.11,創傷,3,3,2,0,0,0,0,0,0,0,否,0,1,0,0,不明
花蓮縣,2024,2024/2/3 21:18,2024/2/4 05:30,,否,太魯閣國家公園,太魯閣國家公園管理處,屏風山登山口,屏風山,屏風山登山口,24.1619,121.325,高山症,10,0,1,1,0,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/2/12 22:30,2024/2/13 12:00,,否,合歡/能高越嶺,羅東林區管理處,屯原登山口,能高越嶺道,奧萬大登山口,23.9222,121.276,創傷,1,2,0,0,0,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/2/15 11:14,2024/2/15 11:27,,否,玉山國家公園南二段,東勢林區管理處、玉山國家公園管理處,嘉明湖步道,南二段線,南投東浦登山口,23.3917,121.001,創傷,0,3,1,1,1,0,0,0,0,0,是,1,1,0,0,是
花蓮縣,2024,2024/2/26 22:06,2024/2/27 07:00,,是,太魯閣國家公園,太魯閣國家公園管理處,南湖大山登山口,南湖線,南湖大山登山口,24.3528,121.432,迷路,2,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
花蓮縣,2024,2024/3/15 13:37,2024/3/15 13:37,,是,太魯閣國家公園,太魯閣國家公園管理處,奇萊登山口,奇萊北峰,奇萊登山口,24.1086,121.327,落石,3,13,1,1,0,0,0,1,0,0,否,0,3,0,0,是
花蓮縣,2024,2024/3/24 15:56,2024/3/24 15:56,,否,太魯閣國家公園,太魯閣國家公園管理處,畢祿山登山口,畢祿山單攻線,畢祿山登山口,24.2107,121.349,迷路,2,0,0,1,0,0,0,0,0,0,否,0,1,1,0,否
花蓮縣,2024,2024/3/27 20:36,2024/3/28 06:00,,否,六順山,花蓮林區管理處,信義區丹大林道,六順山七彩湖,信義區丹大林道,23.43,121.14,迷路,6,0,0,0,2,0,0,0,0,0,是,0,1,1,0,不明
花蓮縣,2024,2024/6/25 14:26,2024/6/25 16:30,,是,玉山國家公園,玉山國家公園管理處、花蓮林區管理處,向陽登山口,瓦拉米線,瓦拉米步道出口,23.3581,121.152,疾病,5,0,2,2,2,10,0,0,0,0,否,1,0,0,0,是
花蓮縣,2024,2024/6/26 00:00,2024/6/27 00:00,,否,瑞穗林道,玉山國家公園管理處,瑞穗林道19k,卓溪鄉太平村中平林道,卓溪鄉太平村中平林道,23.5908,121.194,創傷,0,3,0,1,0,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/6/29 20:28,2024/6/29 20:28,,否,太魯閣國家公園,太魯閣國家公園管理處,勝光派出所旁登山口,南湖線,勝光登山口,24.3505,121.48,疾病,3,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
花蓮縣,2024,2024/7/9 00:00,2024/7/9 18:30,,否,瓦拉米步道,玉山國家公園管理處,南安管理站,黃麻駐在所,黃麻駐在所,23.2,121.12,疾病,2,0,0,1,0,0,0,0,0,0,否,0,1,0,0,不明
花蓮縣,2024,2024/8/6 09:13,2024/8/6 10:37,,否,太魯閣國家公園屏風山,太魯閣國家公園管理處,"屏風山登山口(大禹嶺)	",屏風山三角點,"屏風山登山口(大禹嶺)	",24.1509,121.342,創傷,1,0,1,1,0,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/8/8 00:00,2024/8/9 07:30,,否,多土滾駐在所山域,玉山國家公園管理處,台東向陽登山口,花蓮瓦拉米,花蓮瓦拉米,23.366,121.169,創傷,1,2,1,1,2,0,0,0,0,0,否,0,2,0,0,不明
花蓮縣,2024,2024/8/10 08:28,2024/8/10 08:29,,否,太魯閣國家公園屏風山,太魯閣國家公園管理處,"屏風山登山口(大禹嶺)	",屏風山三角點,"屏風山登山口(大禹嶺)	",24.1674,121.326,創傷,1,0,1,1,0,0,0,1,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/8/23 15:36,2024/8/24 06:00,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,奇萊登山口,奇萊線,奇萊登山口,24.1126,121.329,創傷,2,1,0,10,0,0,0,1,0,0,否,0,2,0,0,是
花蓮縣,2024,2024/9/22 16:04,2024/9/22 17:31,,是,太魯閣國家公園,太魯閣國家公園管理處,大禹嶺,小完美谷,大禹嶺,24.1997,121.35,迷路,2,3,1,0,1,0,0,0,0,0,否,0,1,0,0,否
花蓮縣,2024,2024/9/30 18:14,2024/10/1 06:00,,否,瓦拉米步道,,瓦拉米登山口,瓦拉米步道,24.11,24.11,121.2,天候惡劣,5,1,3,0,0,0,0,0,0,0,是,0,3,3,0,否
花蓮縣,2024,2024/10/15 18:37,2024/10/15 19:52,,否,太魯閣國家公園,太魯閣國家公園管理處,奇萊山登山口,奇萊線,岳王亭,24.1758,121.514,其他,2,0,1,0,0,0,0,0,0,0,是,0,2,2,0,否
花蓮縣,2024,2024/10/23 06:35,2024/10/23 06:53,,是,太魯閣國家公園,太魯閣國家公園管理處,奇萊登山口,奇萊線,奇萊登山口,24.194,121.324,疲勞,16,0,0,2,0,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/10/24 09:51,2024/10/24 09:52,,否,奇萊東稜,太魯閣國家公園管理處,奇萊登山口,奇萊線,奇萊登山口,24.1399,121.285,疲勞,2,0,0,1,0,0,0,0,0,0,否,0,1,0,0,否
花蓮縣,2024,2024/10/29 08:53,2024/10/29 08:55,,否,太魯閣國家公園,太魯閣國家公園管理處,奇萊山登山口,奇萊線,奇萊登山口,24.1368,121.287,創傷,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,不明
花蓮縣,2024,2024/10/31 15:01,2024/10/31 15:01,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,綠水文山步道綠水登山口,奇萊線,綠水文山步道文山登山口,24.1777,121.507,迷路,2,3,1,1,0,2,0,0,0,0,否,0,1,0,0,不明
花蓮縣,2024,2024/12/6 23:12,2024/12/7 08:00,,否,玉山國家公園,玉山國家公園管理處,嘉明湖步道,東埔服務中心,東埔登山口,23.4011,121.024,疾病,0,3,1,1,1,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/12/7 11:39,2024/12/7 11:40,,否,玉山國家公園,玉山國家公園管理處,嘉明湖步道,東埔服務中心,東埔登山口,23.425,121.024,創傷,0,3,1,1,1,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/12/10 00:00,2024/12/10 00:00,,否,玉山國家公園,玉山國家公園管理處,東埔登山口,玉里林道(太平谷),玉里林道,23.5145,121.135,創傷,1,1,1,1,1,0,0,1,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/12/18 09:26,2024/12/18 10:03,,否,玉山國家公園,玉山國家公園管理處,東埔登山口,中平林道,卓溪鄉太平村中平林道,23.5117,121.137,創傷,0,2,1,1,1,0,0,0,0,0,否,0,1,0,0,是
花蓮縣,2024,2024/12/18 09:30,2024/12/18 11:31,,否,馬利加南東峰,,東埔,中平林道,中平林道,23.51,121.13,創傷,2,2,1,1,0,0,0,0,0,0,否,0,1,0,0,不明
南投縣,2024,2024/1/2 19:38,2024/1/2 00:00,,否,南三段,太魯閣國家公園管理處、南投林區管理處、羅東林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.4874,120.959,遲歸,2,2,0,0,1,0,0,0,0,0,否,0,2,2,0,否
南投縣,2024,2024/1/21 12:05,2024/1/21 11:00,,否,奇萊南華,南投林區管理處,屯原登山口,奇萊南華,屯原登山口,24.0472,121.254,創傷,4,0,0,0,0,1,0,0,0,0,否,0,6,5,0,否
南投縣,2024,2024/1/23 13:27,2024/1/23 00:00,,否,南投山域(人倫停機坪營地),南投林區管理處、羅東林區管理處,雙龍林道,雙龍林道,人倫林道,23.7223,120.969,疾病,2,2,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/1/26 00:00,2024/1/26 00:00,,否,南投山域(南三段亞力士營地缺糧),南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.5792,121.037,其他,2,2,0,0,0,0,0,0,0,0,否,0,6,4,0,否
南投縣,2024,2024/2/10 00:00,2024/2/10 00:00,,是,玉山主北叉路口墜谷400M,玉山國家公園管理處,玉山登山口,塔塔加登山口到荖濃溪營地,荖濃溪營地,23.4732,120.957,墜谷,0,0,0,4,0,0,0,0,0,0,否,1,0,0,0,不明
南投縣,2024,2024/2/13 06:50,2024/2/13 06:50,,否,南三段本鄉山高山症,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.611,121.086,高山症,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/2/14 20:00,2024/2/14 22:57,,否,南三段48K高山症,南投林區管理處、羅東林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.584,120.985,高山症,1,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/2/15 06:14,2024/2/15 06:14,,否,南三段 咳嗽發燒,玉山國家公園管理處、南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.59,121.13,疾病,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/2/15 12:14,2024/2/15 15:20,,是,南三段亞力士營地迷路,南投林區管理處、羅東林區管理處,孫海橋,丹大接南三段,郡大林道檢查哨,23.58,121.036,迷路,5,2,0,0,0,0,0,0,0,0,否,0,1,1,0,是
南投縣,2024,2024/2/16 07:31,2024/2/16 07:31,,否,南三段高山症,玉山國家公園管理處、南投林區管理處,瑞穗林道登山口,南三段,雙龍林道,23.6269,121.091,高山症,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/2/18 00:00,2024/2/18 00:00,,否,登山迷路,玉山國家公園管理處,台東向陽登山口,南二段線,東埔登山口,23.4909,120.996,迷路,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,不明
南投縣,2024,2024/2/23 16:14,2024/2/23 17:07,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡北峰,合歡北峰登山口,24.1857,121.291,迷路,3,0,1,2,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/2/28 08:15,2024/2/28 09:50,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡西峰,合歡北峰登山口,24.1778,121.272,創傷,6,0,1,2,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/2 15:03,2024/3/2 15:03,,否,卓社大山東峰(18連峰)摔傷手骨折,玉山國家公園管理處、南投林區管理處,萬大林道,干卓萬,武界林道,23.838,121.126,創傷,5,0,0,0,1,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/19 15:10,2024/3/19 15:10,,否,郡大林道19k神木摔傷疑似腳骨折,南投林區管理處、新竹林區管理處,郡大林道檢查哨,郡大林道19k神木,郡大林道檢查哨,23.597,120.922,創傷,5,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/24 07:37,2024/3/24 09:06,,否,太魯閣國家公園,太魯閣國家公園管理處,820林道,畢祿山走羊頭,慈恩隧道,24.2133,121.347,高山症,4,0,0,1,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/24 12:49,2024/3/24 14:24,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡西峰,合歡北峰登山口,24.1773,121.247,創傷,7,0,0,1,0,4,0,1,0,0,否,0,2,1,0,是
南投縣,2024,2024/3/25 10:06,2024/3/25 10:53,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,石門山登山口,石門山,石門山登山口,24.1522,121.285,其他,7,0,2,3,0,0,0,1,0,0,否,1,0,0,0,是
南投縣,2024,2024/3/25 14:37,2024/3/25 14:37,,否,南三段 本鄉山胃絞痛,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.612,121.086,疾病,2,2,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/26 05:33,2024/3/26 00:00,,是,中央金礦一名登山客腳踝扭傷,玉山國家公園管理處,東埔八通關登山口,南二段,台東向陽登山口,23.4863,121.027,其他,0,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/29 05:38,2024/3/29 05:38,,否,馬博山屋高山症嘔吐,東勢林區管理處、玉山國家公園管理處,東埔服務站,馬博拉斯橫斷線,花蓮玉里,23.5184,121.074,高山症,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/3/30 15:41,2024/3/30 15:41,,否,郡大山遲歸,東勢林區管理處、南投林區管理處,郡大林道檢查哨,郡大山,郡大林道檢查哨,23.594,120.944,遲歸,2,2,0,0,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/4/1 13:02,2024/4/1 16:01,,否,南投山域,太魯閣國家公園管理處,奇萊登山口,奇萊主峰、奇萊北峰,奇萊登山口,24.1102,121.327,不明,4,0,2,1,0,0,0,1,0,0,否,1,0,0,0,不明
南投縣,2024,2024/4/3 12:01,2024/4/3 14:56,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,能高安東軍,奧萬大登山口,23.9657,121.278,創傷,4,0,0,0,2,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/4/3 16:25,2024/4/3 16:25,,否,郡大林道43k林道受困,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.5927,120.986,落石,2,2,0,0,0,0,0,0,0,0,否,0,4,4,0,不明
南投縣,2024,2024/4/4 17:02,2024/4/4 17:46,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,能高越嶺道,奧萬大登山口,23.8873,121.242,遲歸,0,0,0,0,0,0,0,0,0,0,否,0,3,3,0,不明
南投縣,2024,2024/4/5 07:37,2024/4/5 10:12,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,能高安東軍,奧萬大登山口,23.9286,121.202,天候惡劣,2,0,0,0,2,0,0,0,0,0,否,0,5,5,0,不明
南投縣,2024,2024/4/5 11:06,2024/4/5 00:00,,是,一登山客於觀高右腳踝扭傷山域事故,陽明山國家公園管理處、玉山國家公園管理處,東埔登山口,八通關古道全段,花蓮卓溪鄉瓦拉米下,23.5035,121,其他,4,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/4/5 20:58,2024/4/6 07:40,,否,南投山域,南投林區管理處,最後農家登山口,白姑大山,最後農家登山口,24.1967,121.138,疾病,2,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/4/6 13:16,2024/4/6 14:49,,否,大橫屏山,南投林區管理處,大橫屏山登山口,大橫屏山,大橫屏山登山口,24.3968,120.744,迷路,3,0,0,0,0,0,0,0,0,0,否,0,1,0,0,否
南投縣,2024,2024/4/6 17:08,2024/4/7 07:00,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,能高安東軍,奧萬大登山口,23.9269,121.201,天候惡劣,4,0,0,0,0,0,0,0,0,0,否,0,2,1,0,不明
南投縣,2024,2024/4/19 11:23,2024/4/19 11:23,,否,大南三段 關門北山跌倒 右手骨折,陽明山國家公園管理處、南投林區管理處,郡大林道檢查哨,大南三段,孫海橋,23.6922,121.239,創傷,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/4/26 15:51,2024/4/26 15:51,,否,南三段下撤至郡大林道26k失溫,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.6186,120.928,天候惡劣,0,0,0,0,0,0,0,0,0,0,否,0,4,4,0,否
南投縣,2024,2024/4/26 19:04,2024/4/26 19:04,,否,南三段無雙溫泉摔傷多處骨折,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.592,121.001,創傷,3,2,0,0,1,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/4/28 11:07,2024/4/28 12:22,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡北峰,合歡北峰登山口,24.175,121.287,疲勞,4,0,2,1,0,0,0,0,0,0,否,0,1,0,0,否
南投縣,2024,2024/5/4 19:04,2024/5/4 19:36,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡北峰,合歡北峰登山口,24.1693,121.288,疲勞,3,0,1,2,0,0,0,0,0,0,否,0,1,0,0,否
南投縣,2024,2024/5/9 15:47,2024/5/9 16:57,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡北峰,合歡北峰登山口,24.1895,121.294,迷路,3,0,1,1,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/5/18 07:47,2024/5/18 07:47,,否,西巒大山返程迷路,南投林區管理處,西鑾大山登山口,西巒大山,西鑾大山登山口,23.708,120.911,迷路,2,0,0,0,1,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/5/18 09:31,2024/5/18 10:45,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡北峰、西峰,合歡北峰登山口,24.1789,121.262,創傷,2,0,1,1,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/5/19 19:38,2024/5/19 20:40,,否,南投山域,南投林區管理處,南東眼山登山口,南東眼山,南東眼山登山口,24.0469,121.094,迷路,4,0,0,0,2,0,0,0,0,0,否,0,2,2,0,否
南投縣,2024,2024/6/6 18:03,2024/6/6 19:10,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,能高越嶺道,屯原登山口,24.0492,121.264,墜谷,4,2,0,0,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/6/10 01:06,2024/6/10 06:00,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,小風口,合歡西峰,華崗圓環,24.176,121.231,遲歸,3,3,0,1,0,0,0,0,0,0,否,0,3,3,0,不明
南投縣,2024,2024/6/11 20:31,2024/6/11 21:39,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,奇萊南峰,屯原登山口,24.0498,121.263,疲勞,0,2,0,0,0,0,0,0,0,0,否,0,3,3,0,否
南投縣,2024,2024/6/17 00:00,2024/6/17 00:00,,否,玉山主峰下方150m墜谷,玉山國家公園管理處,玉山登山口,玉山主峰,玉山登山口,23.4702,120.957,墜谷,3,2,0,3,0,1,0,1,0,0,否,1,0,0,0,否
南投縣,2024,2024/6/19 12:06,2024/6/19 14:58,,否,合歡/能高越嶺,南投林區管理處,奧萬大森林遊樂區,能高安東軍,奧萬大森林遊樂區,23.9217,121.206,其他,3,0,0,0,2,0,0,0,0,0,否,1,1,0,0,是
南投縣,2024,2024/6/26 18:47,2024/6/26 20:44,,否,南投山域,南投林區管理處,親愛國小,干卓萬山,武界林道,23.8919,121.126,其他,5,3,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/6/27 12:09,2024/6/27 12:09,,否,樂樂溫泉下方1K處滑落,玉山國家公園管理處,東埔登山口,樂樂溫泉,東埔登山口,23.5512,120.947,其他,11,0,0,1,0,0,0,0,0,0,是,0,1,0,0,否
南投縣,2024,2024/7/7 14:56,2024/7/7 16:50,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡西峰,華崗圓環,24.1639,121.254,迷路,3,0,1,1,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/7/8 16:00,2024/7/8 18:25,,否,南投山域,南投林區管理處,萬大林道,干卓萬,武界林道,23.8944,121.125,天候惡劣,3,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
南投縣,2024,2024/7/9 07:48,2024/7/9 00:00,,否,干卓萬墜谷,南投林區管理處,干卓萬林道登山口,干卓萬群峰,武界,23.8392,121.132,墜谷,6,0,0,0,0,0,0,3,0,0,否,1,0,0,0,否
南投縣,2024,2024/7/13 13:01,2024/7/13 14:35,,否,合歡/能高越嶺,南投林區管理處,屯原登山口,天池山莊、奇萊南,屯原登山口,24.0522,121.227,創傷,5,2,0,0,0,0,0,0,0,0,否,0,1,0,0,否
南投縣,2024,2024/7/27 00:00,2024/7/29 00:00,,是,南二段失聯案,玉山國家公園管理處,台東向陽登山口,南二段線,南投東埔登山口,23.3855,121.007,天候惡劣,8,0,1,1,0,0,0,6,0,0,否,3,0,0,0,不明
南投縣,2024,2024/8/4 19:18,2024/8/4 19:18,,否,西巒大山遲歸,南投林區管理處,西鑾大山登山口,西巒大山,西鑾大山登山口,23.704,120.921,遲歸,2,0,0,0,1,0,0,0,0,0,否,0,5,4,0,是
南投縣,2024,2024/8/11 17:27,2024/8/11 17:27,,否,南三段郡大山遲歸,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.596,120.947,遲歸,0,0,0,0,0,0,0,0,0,0,否,0,4,4,0,不明
南投縣,2024,2024/8/24 10:34,2024/8/24 10:34,,否,八通關新觀高山屋工人腳傷復發,南投林區管理處,搭機上山,新觀高山屋,無預計下山時間,23.5025,121.002,創傷,0,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/8/30 05:47,2024/8/30 05:47,,否,南三段郡大溪水暴漲受困,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.5889,121.014,天候惡劣,0,0,0,0,0,0,0,1,0,0,否,0,1,1,0,否
南投縣,2024,2024/9/7 17:01,2024/9/7 18:32,,否,太魯閣/合歡山區域,太魯閣國家公園管理處,合歡北峰登山口,合歡西峰、北峰,合歡北峰登山口,24.1716,121.288,創傷,5,0,1,2,0,0,0,0,0,0,否,0,1,0,0,否
南投縣,2024,2024/9/29 12:35,2024/9/29 12:35,,是,雙龍林道女性登山客摔落邊坡疑似左大腿骨折,南投林區管理處,雙龍林道,鑾安堂,雙龍林道,23.728,120.953,墜谷,3,2,0,0,1,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/10/11 07:16,2024/10/11 08:57,,否,南投山域,南投林區管理處,萬大林道,干卓萬,栗栖溪登山口,23.8751,121.141,創傷,0,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
南投縣,2024,2024/10/12 07:29,2024/10/12 00:00,,否,鳳凰山,南投林區管理處,鳳凰山登山口,鳳凰山,鳳凰山登山口,23.6766,120.803,不明,12,0,0,0,0,0,0,0,0,0,否,1,0,0,0,不明
南投縣,2024,2024/10/12 10:46,2024/10/12 10:46,,否,干卓萬18連峰摔傷手脫臼,南投林區管理處,萬大林道,干卓萬連峰,武界林道,23.8456,121.141,創傷,4,4,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/10/13 15:30,2024/10/13 00:00,,否,阿里山神阿古道2.5K墜谷15米山域事故案件,南投林區管理處,神阿古道(神木村),神啊古道,神阿古道(阿里山),23.5287,120.827,墜谷,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
南投縣,2024,2024/10/17 06:15,2024/10/17 06:15,,否,南三段儲山北安營地前0.3k摔傷,南投林區管理處,瑞穗林道登山口,南三段,郡大林道檢查哨,23.5992,121.09,創傷,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
